movie_key,title,genre,duration,release_date,notation,overview,movie_director,poster_link,keywords,key_trailer,trailer_url
345130,Les trois inventeurs,Animation,13,1980-06-06,7.8,"Dans un monde de dentelle blanche, un grand inventeur, une grande inventrice et une petite inventrice inventent de belles machines utiles. Mais les gens ne comprennent pas et n’aiment pas qu’on ne se tienne pas comme eux…",Michel Ocelot,https://image.tmdb.org/t/p/w500/8re1G07mTxG8REcRmVG5whon0UB.jpg,"[{'id': 1436, 'name': 'inventor'}, {'id': 3010, 'name': 'intolerance'}, {'id': 214793, 'name': 'cutout animation'}, {'id': 263548, 'name': 'short film'}]",VeBDbAaLu1w,https://www.youtube.com/watch?v=VeBDbAaLu1w
21484,Possession,Horreur,122,1981-05-27,7.3,"Rentrant d'un long voyage, Mark retrouve à Berlin sa femme Anna et son fils, Bob. Mais rapidement, il se rend compte que le comportement de sa femme a changé. Prise de violentes crises, elle quitte le domicile. L'amie du couple, Annie, révèle à Mark le nom de l'amant d'Anna, Heinrich. Lorsqu'elle disparaît, Mark engage un détective qui découvre bientôt qu'Anna s'est réfugiée dans une étrange demeure où semble se cacher une créature surgie des ténèbres.",Andrzej Żuławski,https://image.tmdb.org/t/p/w500/yAVfhwRyFm7i0zuMe1lxvXwwwvU.jpg,"[{'id': 596, 'name': 'adultery'}, {'id': 220, 'name': 'berlin, germany'}, {'id': 1299, 'name': 'monster'}, {'id': 6149, 'name': 'police'}, {'id': 5809, 'name': 'marriage crisis'}, {'id': 74, 'name': 'germany'}, {'id': 292, 'name': 'berlin wall'}, {'id': 1523, 'name': 'obsession'}, {'id': 5340, 'name': 'investigation'}, {'id': 10292, 'name': 'gore'}, {'id': 5083, 'name': 'hysteria'}, {'id': 10508, 'name': 'teacher'}, {'id': 9826, 'name': 'murder'}, {'id': 10303, 'name': 'domestic abuse'}, {'id': 10714, 'name': 'serial killer'}, {'id': 11925, 'name': 'domestic violence'}, {'id': 14735, 'name': 'motorcycle'}, {'id': 17986, 'name': 'miscarriage'}, {'id': 18013, 'name': 'separation'}, {'id': 34094, 'name': 'extramarital affair'}, {'id': 41329, 'name': 'mental illness'}, {'id': 155790, 'name': 'private detective'}, {'id': 155811, 'name': 'spiral staircase'}, {'id': 161891, 'name': 'doppelgänger'}, {'id': 163129, 'name': 'dual role'}, {'id': 171848, 'name': 'marital separation'}, {'id': 189921, 'name': 'video nasty'}, {'id': 191815, 'name': 'breakdown'}, {'id': 237105, 'name': 'downward spiral'}, {'id': 312949, 'name': 'impending divorce'}]",ZU4B6t2Nnok,https://www.youtube.com/watch?v=ZU4B6t2Nnok
14645,Le père Noël est une ordure,Comédie,90,1982-08-25,7.357,"Félix représente mal le père Noël : il est sale, brutal, vulgaire et il boit. Fatalement, son amie Josette le quitte. Elle trouve refuge à la permanence de SOS détresse tenue par ces 2 coincés que sont Pierre et Thérèse. S'y croisent également un homosexuel dépressif, Mme Musquin, un émigré voisin et un pauvre réparateur d'ascenseur…",Jean-Marie Poiré,https://image.tmdb.org/t/p/w500/nRF8uVwJNum9x6P66mrgJNAksaJ.jpg,"[{'id': 236, 'name': 'suicide'}, {'id': 640, 'name': 'transvestite'}, {'id': 5320, 'name': 'cake'}, {'id': 3725, 'name': 'pregnancy'}, {'id': 1983, 'name': 'pharmacist'}, {'id': 4553, 'name': 'black humor'}, {'id': 157344, 'name': 'phone'}, {'id': 173316, 'name': 'trapped in an elevator'}, {'id': 207317, 'name': 'christmas'}, {'id': 248709, 'name': 'marginal'}]",cm8Bk3TbSnQ,https://www.youtube.com/watch?v=cm8Bk3TbSnQ
10293,Pauline à la plage,"Drame, Romance, Comédie",90,1983-03-23,7.002,"Après son divorce, Marion décide de terminer l'été sur la côte normande, en compagnie de sa cousine Pauline. Les deux jeunes femmes vont vivre des histoires d'amour inattendues…",Éric Rohmer,https://image.tmdb.org/t/p/w500/etELlm7GUQDOwT42SKAuzWs0TZl.jpg,"[{'id': 658, 'name': 'sea'}, {'id': 966, 'name': 'beach'}, {'id': 931, 'name': 'jealousy'}, {'id': 2038, 'name': ""love of one's life""}, {'id': 65, 'name': 'holiday'}, {'id': 1486, 'name': 'flirt'}, {'id': 5490, 'name': 'girlfriend'}, {'id': 9094, 'name': 'womanizer'}, {'id': 15160, 'name': 'divorce'}, {'id': 33386, 'name': 'old flame'}, {'id': 166113, 'name': 'marriage problems'}]",iCjGE43l_2E,https://www.youtube.com/watch?v=iCjGE43l_2E
72664,Les Morfalous,"Guerre, Comédie",106,1984-03-28,5.9,"En Afrique du Nord, pendant la Seconde Guerre mondiale, un détachement de la Légion Étrangère est chargé de convoyer 6 milliards en lingots d'or, entreposés à la banque d'Elksour. Pris dans une embuscade allemande, le bataillon est décimé. Parmi les survivants, le sergent Augagneur, aidé d'un artilleur, Béral, s'empare du seul canon restant et bombarde la base allemande.",Henri Verneuil,https://image.tmdb.org/t/p/w500/nnPG3mVl8iE6J1RgXZPo7G8LBOa.jpg,[],ASULPU5RasQ,https://www.youtube.com/watch?v=ASULPU5RasQ
4898,Poulet au vinaigre,"Crime, Mystère, Thriller",109,1985-04-10,6.173,"Dans une petite ville de province tiède et paisible, les passions couvent. La tyrannique madame Cuno, impotente, refuse de vendre sa maison à trois notables impatients, bloquant ainsi leur mirifique projet immobilier. Son fils, Louis, est au courant de bien des secrets, en sa qualité de facteur indélicat qui n'hésite pas à décacheter les lettres qui lui sont confiées. Aussi décide-t-il de répondre aux pressions incessantes des promoteurs en exploitant les travers des uns et des autres. Une nuit, il verse du sucre dans le réservoir de la voiture de l'un d'eux, Filiol. Le lendemain, celui-ci meurt dans un accident de la circulation. L'inspecteur Lavardin est dépêché sur les lieux...",Claude Chabrol,https://image.tmdb.org/t/p/w500/vtzU2jMhHlxSOyIQgsPbUqUIS1Q.jpg,"[{'id': 2918, 'name': 'estate agent'}, {'id': 417, 'name': 'corruption'}, {'id': 2065, 'name': 'province'}, {'id': 5439, 'name': 'inspector'}]",vflwnZUheTE,https://www.youtube.com/watch?v=vflwnZUheTE
220474,Deux enfoirés à Saint-Tropez,Comédie,87,1986-03-11,2.5,"Le film débute par la sortie de prison de Paul, condamné à quatre mois de prison à la place de son ami Julius. Afin de changer les idées de Paul, Julius décide de l'emmener à Saint-Tropez. Les deux jeunes hommes ""empruntent"" au passage une voiture et font sur le trajet la connaissance d'une charmante auto-stoppeuse, Évelyne, dont Julius ne tarde pas à tomber amoureux. Pour Paul, l'amour resurgit sous la forme de son ancienne compagne Milka, aux bras d'un marchand d'art quelque peu désagréable dénommé Saedi. C'est alors qu'on propose à Paul et à Julius de subtiliser deux statuettes pré-colombiennes appartenant à Saedi, qui s'avère en fait être un escroc. Mais le larcin ne se déroulera pas forcément comme prévu par nos deux compères.",Max Pécas,https://image.tmdb.org/t/p/w500/jgFETFMrBZI61CpPQePnN0voUwc.jpg,[],e_Fq3ocj2CI,https://www.youtube.com/watch?v=e_Fq3ocj2CI
64419,Le Miraculé,Comédie,88,1987-02-18,5.3,"Papu, simule une paralysie, à la suite d'un accident, pour toucher l'assurance. Pour appuyer ses dires, il se rend à Lourdes pour une pseudo-guérison. L'assureur Fox-Terrier, qui a flairé la supercherie, va tenter de le démasquer.",Jean-Pierre Mocky,https://image.tmdb.org/t/p/w500/1hlE9LoNM4RTEYnxYVdB2cYoLq1.jpg,[],OTfdz13M13A,https://www.youtube.com/watch?v=OTfdz13M13A
39422,À gauche en sortant de l’ascenseur,Comédie,83,1988-08-31,6.2,Yan qui attend un rendez-vous galant se trouve embarrassé par sa voisine qui a claqué la porte de chez elle alors qu'elle était sur le paillasson en petite tenue.,Édouard Molinaro,https://image.tmdb.org/t/p/w500/f545ywREytB7X4NtksT6w7p0zvJ.jpg,[],WugTHVVVqsE,https://www.youtube.com/watch?v=WugTHVVVqsE
267100,Peaux de vaches,Drame,87,1989-05-31,5.9,"Ivres, les frères Roland et Gérard Malard mettent le feu à la ferme du second, provoquant la mort d'un vagabond. Dix ans plus tard, Roland revient chez Gérard, bouleversant sa nouvelle vie...",Patricia Mazuy,https://image.tmdb.org/t/p/w500/9o8aTWc4dJaVzLJrLFy9dqt56pY.jpg,"[{'id': 187056, 'name': 'woman director'}]",yT8aIFsn0Yw,https://www.youtube.com/watch?v=yT8aIFsn0Yw
9322,Nikita,"Action, Thriller",117,1990-02-21,7.102,"Le braquage d'une pharmacie par une bande de junkies en manque de drogue tourne mal : une fusillade cause la mort de plusieurs personnes dont un policier, abattu par la jeune Nikita. Condamnée à la prison à perpétuité, celle-ci fait bientôt la rencontre de Bob, un homme mystérieux qui contraint la jeune femme à travailler secrètement pour le gouvernement. Après quelques rébellions lors d'un entraînement intensif de plusieurs années, Nikita devient un agent hautement qualifié des services secrets, capable désormais selon Bob d'évoluer seule à l'extérieur. Celui-ci espère d'ailleurs s'en assurer lors d'une terrible mise à l'épreuve au cours de laquelle Nikita doit éliminer un pilier de la mafia asiatique au beau milieu d'un restaurant bondé...",Luc Besson,https://image.tmdb.org/t/p/w500/aTixIZ88tmLKisojz5ISZaTPtIr.jpg,"[{'id': 4654, 'name': 'undercover agent'}, {'id': 110, 'name': 'venice, italy'}, {'id': 1366, 'name': 'shotgun'}, {'id': 1308, 'name': 'secret identity'}, {'id': 5422, 'name': 'special unit'}, {'id': 9840, 'name': 'romance'}, {'id': 9679, 'name': 'secret government organization'}, {'id': 12366, 'name': 'hitwoman'}, {'id': 12367, 'name': 'female assassin'}, {'id': 41336, 'name': 'government assassin'}]",CJaJEyuMozo,https://www.youtube.com/watch?v=ZmHyOhOV_ng
41789,Jacquot de Nantes,Drame,118,1991-05-15,7.457,"Il était une fois un garçon, élevé dans un garage où tout le monde aimait chanter. C'était en 1939, il avait 8 ans, il aimait les marionnettes et les opérettes. Puis il a voulu faire du cinéma mais son père lui a fait étudier la mécanique. C'est de Jacques Demy qu'il s'agit et de ses souvenirs. C'est une enfance heureuse qui nous est contée, malgré les évènements de la guerre et de l'après-guerre.",Agnès Varda,https://image.tmdb.org/t/p/w500/9tDtcp5Lax3xGWpsGga3bBodAmu.jpg,"[{'id': 5565, 'name': 'biography'}, {'id': 33490, 'name': 'filmmaking'}, {'id': 187056, 'name': 'woman director'}, {'id': 191694, 'name': 'nantes'}, {'id': 207883, 'name': '1940s'}, {'id': 214548, 'name': '1930s'}, {'id': 220664, 'name': 'memoir'}, {'id': 221285, 'name': 'occupied france'}, {'id': 241982, 'name': 'children in wartime'}]",CrhUTCfGmb0,https://www.youtube.com/watch?v=CrhUTCfGmb0
28212,La Vie de Bohème,"Drame, Comédie, Romance",102,1992-02-27,7.512,Adaptation contemporaine du celebre roman de Murger qui evoque les grandeurs et les miseres de la vie de boheme.,Aki Kaurismäki,https://image.tmdb.org/t/p/w500/hFX3wJwzWK3oytvJkw4fyC6VKx6.jpg,"[{'id': 6054, 'name': 'friendship'}, {'id': 960, 'name': 'homeless person'}, {'id': 90, 'name': 'paris, france'}, {'id': 1233, 'name': 'composer'}, {'id': 437, 'name': 'painter'}, {'id': 10965, 'name': 'playwright'}, {'id': 164754, 'name': 'bohemian'}, {'id': 165177, 'name': 'eviction'}, {'id': 181328, 'name': 'struggling artist'}, {'id': 217957, 'name': 'penniless'}, {'id': 239075, 'name': 'struggling playwright'}, {'id': 239442, 'name': 'bohemians'}, {'id': 249294, 'name': 'struggling life'}]",PpnMd2BGTxo,https://www.youtube.com/watch?v=PpnMd2BGTxo
16130,La Classe américaine,"Comédie, Téléfilm",72,1993-12-31,7.683,"George Abitbol, l'homme le plus classe du monde, meurt tragiquement lors d'une croisière. Dans un dernier souffle, il murmure : « Monde de merde ». Pourquoi ? Ces mots intriguent le rédacteur en chef d'un quotidien américain. Il dépêche ses trois meilleurs enquêteurs, Dave, Peter et Steven, pour éclaircir ce mystère.","Dominique Mézerette, Michel Hazanavicius",https://image.tmdb.org/t/p/w500/iQKZwYLsaJIATKeS5t4yVoKzMxV.jpg,"[{'id': 9755, 'name': 'parody'}, {'id': 179418, 'name': 'hollywood star'}, {'id': 211197, 'name': 'mysterious death'}, {'id': 224230, 'name': 'collage film'}]",CJaJEyuMozo,https://www.youtube.com/watch?v=CJaJEyuMozo
10452,La Reine Margot,"Drame, Histoire, Romance",158,1994-05-13,7.199,"Paris, Royaume de France, 18 août 1572. Pour éviter le déclenchement d'une guerre de religion, la princesse catholique Marguerite de Valois, sœur du faible roi Charles IX, épouse le roi huguenot Henri III de Navarre.",Patrice Chéreau,https://image.tmdb.org/t/p/w500/quV34Zj3ZUjnoterRyy2T94UX9I.jpg,"[{'id': 90, 'name': 'paris, france'}, {'id': 818, 'name': 'based on novel or book'}, {'id': 3686, 'name': 'marriage of convenience'}, {'id': 9920, 'name': 'royalty'}, {'id': 10410, 'name': 'conspiracy'}, {'id': 191599, 'name': 'palace intrigue'}, {'id': 208244, 'name': '16th century'}, {'id': 220890, 'name': 'religious persecution'}, {'id': 244367, 'name': ""st. bartholomew's day massacre""}, {'id': 258300, 'name': 'french history'}]",EzUx_f5wkbQ,https://www.youtube.com/watch?v=EzUx_f5wkbQ
406,La Haine,Drame,98,1995-05-31,8.092,Trois copains d'une banlieue ordinaire traînent leur ennui et leur jeunesse qui se perd. Ils vont vivre la journée la plus importante de leur vie après une nuit d'émeutes provoquée par le passage à tabac d'Abdel Ichah par un inspecteur de police lors d'un interrogatoire.,Mathieu Kassovitz,https://image.tmdb.org/t/p/w500/gfdhSzPyAWtAizqs4ytc0MwOlQg.jpg,"[{'id': 376, 'name': 'neo-nazism'}, {'id': 796, 'name': 'police brutality'}, {'id': 898, 'name': 'hip-hop'}, {'id': 90, 'name': 'paris, france'}, {'id': 1952, 'name': 'socially deprived family'}, {'id': 1974, 'name': 'breakdance'}, {'id': 2394, 'name': 'ghetto'}, {'id': 3230, 'name': 'male friendship'}, {'id': 12425, 'name': 'racism'}, {'id': 160910, 'name': 'xenophobia'}, {'id': 197702, 'name': 'day in a life'}, {'id': 248022, 'name': 'paris suburb'}, {'id': 315053, 'name': 'critical'}, {'id': 325788, 'name': 'conceited'}]",oC2UENY7qsc,https://www.youtube.com/watch?v=oC2UENY7qsc
38523,Ponette,Drame,97,1996-09-25,7.582,"Ponette a 4 ans lorsque sa mère meurt accidentellement. Confiée à sa tante, la fillette ne supporte pas cette disparition. Elle continue obstinément de s'adresser à elle, convaincue qu'elle reviendra un jour.",Jacques Doillon,https://image.tmdb.org/t/p/w500/1YsmfwozrPMKOwf7krx9XnY4ige.jpg,"[{'id': 6271, 'name': 'boarding school'}, {'id': 9928, 'name': 'bereavement'}, {'id': 208349, 'name': 'child'}]",sgXbG12kJXI,https://www.youtube.com/watch?v=sgXbG12kJXI
48347,La vieille dame et les pigeons,"Animation, Comédie",24,1997-05-27,7.5,"Dans le Paris des années 50, un gardien de la paix affamé rencontre dans un jardin public une vieille dame gâteuse dont le passe-temps favori consiste à offrir de fastueux repas aux pigeons du quartier.
 Désormais, sous le képi de l'agent, la chose est claire : en devenant pigeon lui-même, il pourra se remplir la panse aux frais de la naïve petite dame.
 Naïve ?",Sylvain Chomet,https://image.tmdb.org/t/p/w500/bh3xjLeLTSxtgoMkyGwE62tg1Ty.jpg,"[{'id': 156151, 'name': 'pigeon'}, {'id': 263548, 'name': 'short film'}]",Bu3gBeFTp3g,https://www.youtube.com/watch?v=Bu3gBeFTp3g
21348,Kirikou et la sorcière,"Fantastique, Aventure, Animation, Familial",70,1998-12-09,7.32,"La sorcière Karaba a jeté un terrible sort sur le village : la source est asséchée, les villageois rançonnés, les hommes disparaissent mystérieusement. Mais le minuscule Kirikou, sitôt sorti du ventre de sa mère, veut délivrer le village et découvrir le secret de sa méchanceté.",Michel Ocelot,https://image.tmdb.org/t/p/w500/3fawMZ623Gxju8iJf5vsMJWazut.jpg,"[{'id': 193749, 'name': 'folk'}, {'id': 196964, 'name': 'power of goodness'}, {'id': 220940, 'name': 'folktale'}, {'id': 273251, 'name': 'bad witch'}, {'id': 273252, 'name': 'cultures of west africa'}, {'id': 273257, 'name': 'african tale'}, {'id': 317819, 'name': 'french'}]",-6jw9S5Ym10,https://www.youtube.com/watch?v=-6jw9S5Ym10
11489,Rosetta,Drame,94,1999-09-29,7.241,"Rosetta mène tous les jours une guerre sans relâche. Une guerre pour trouver du travail, une place qu'elle perd, qu'elle retrouve, qu'on lui prend, qu'elle reprend, obsédée par la peur de disparaître, par la honte d'être une déplacée. Elle voudrait une vie « normale » comme eux, parmi eux.","Luc Dardenne, Jean-Pierre Dardenne",https://image.tmdb.org/t/p/w500/zdWX3mNm9rzEU9f363y0NPehFrS.jpg,"[{'id': 570, 'name': 'rape'}, {'id': 900, 'name': 'trailer park'}, {'id': 1495, 'name': 'fishing'}, {'id': 1952, 'name': 'socially deprived family'}, {'id': 1690, 'name': 'belgium'}, {'id': 12987, 'name': 'poverty'}, {'id': 15215, 'name': 'waffle'}, {'id': 15354, 'name': 'struggle for survival'}, {'id': 33457, 'name': 'alcoholic'}, {'id': 156052, 'name': 'unemployment'}, {'id': 185974, 'name': 'substance abuse'}, {'id': 190823, 'name': 'social realism'}, {'id': 211657, 'name': 'caravan park'}, {'id': 215481, 'name': 'food vendor'}, {'id': 229165, 'name': 'alcoholic mother'}, {'id': 240315, 'name': 'mother daughter relationship'}, {'id': 257681, 'name': 'betrayal of trust'}]",c-_5WIuh2uw,https://www.youtube.com/watch?v=c-_5WIuh2uw
60670,Les Rivières pourpres,"Crime, Mystère, Thriller",105,2000-09-27,6.926,"Le même jour, à trois cent kilomètres de distance, deux flics se voient confier deux affaires singulières. Le commissaire Pierre Niémans, homme d'expérience et ex-gloire de l'anti-gang, possède un instinct sans faille mais cache de douloureuses angoisses. Il se rend à Guernon, une ville universitaire des Alpes, sur les lieux d'un meurtre avec mutilation. Max Kerkérian, ex-voleur de voitures vif et solitaire, a intégré les rangs de la police par amour de la nuit et du danger. Il enquête à Sarzac sur la profanation d'une tombe, celle d'une enfant disparue en 1982.Bientôt, les deux enquêtes se rejoignent et les meurtres se multiplient. La vérité dépassera l'imagination des deux policiers et les emmènera en haute altitude, aux portes de la mort et de la glace.",Mathieu Kassovitz,https://image.tmdb.org/t/p/w500/l9SQFzGWvTuP3WszpY8HeDYoNqd.jpg,"[{'id': 379, 'name': 'skinhead'}, {'id': 818, 'name': 'based on novel or book'}, {'id': 745, 'name': 'nun'}, {'id': 4720, 'name': 'ritual'}, {'id': 703, 'name': 'detective'}, {'id': 5331, 'name': 'village'}, {'id': 1262, 'name': 'mountain'}, {'id': 5340, 'name': 'investigation'}, {'id': 11494, 'name': 'drug use'}, {'id': 9826, 'name': 'murder'}, {'id': 10714, 'name': 'serial killer'}, {'id': 13092, 'name': 'corpse'}, {'id': 15001, 'name': 'demon'}, {'id': 33699, 'name': 'policeman'}, {'id': 166512, 'name': 'graveyard'}]",oJa5ju1t-8A,https://www.youtube.com/watch?v=oJa5ju1t-8A
6935,Yamakasi,"Action, Crime, Drame",90,2001-04-04,6.014,"Une bande de jeunes athlètes banlieusards a créé sa propre discipline: l'art du déplacement. Ils bravent tous les dangers, escaladent les immeubles, effectuent des sauts vertigineux. Chaque membre a sa spécialité: Baseball est lanceur d'élite, L'Araignée se prend pour Spiderman, La Belette est une véritable anguille, Zicmu est un fou de musique, Rocket est plus rapide que l'éclair. Ils sont adoubés nouveaux modèles pour les plus jeunes et se livrent au jeu du chat et de la souris avec les autorités locales. Mais un accident survient: le petit Djamel tombe. Les Yamakasi vont devoir face à leurs responsabilités pour trouver l'argent nécessaire à son opération.","Ariel Zeitoun, Julien Seri",https://image.tmdb.org/t/p/w500/YRsXykyaXm3ABsfdfzxV59c17K.jpg,"[{'id': 542, 'name': 'street gang'}, {'id': 254, 'name': 'france'}, {'id': 90, 'name': 'paris, france'}, {'id': 6149, 'name': 'police'}, {'id': 2405, 'name': 'roof'}, {'id': 2394, 'name': 'ghetto'}, {'id': 6955, 'name': 'parkour'}, {'id': 9727, 'name': 'thief'}]",rN0GpdaUEXg,https://www.youtube.com/watch?v=rN0GpdaUEXg
18419,3 zéros,Comédie,97,2002-04-24,4.7,"A Fleury-Mérogis, un match de foot a lieu dans la cour de prison. Tibor Kovacs, un jeune Hongrois, fait des prodiges avec le ballon. Véritable virtuose du football, il rêve de jouer en équipe de France. Pour Manu, son compagnon de cellule, Tibor est un cadeau du ciel.  A la veille de leur sortie de prison, les deux compères décident d'unir leurs destins : Tibor deviendra le plus grand joueur du monde, et Manu son agent. Ce dernier se rend alors à Copacabana pour convaincre ""Monsieur"" Alain Colonna, une ancienne légende du football international en retraite anticipée au Brésil, de reprendre du service.",Fabien Onteniente,https://image.tmdb.org/t/p/w500/qjDheLQWks2xXpZz0eLsBHafIfM.jpg,"[{'id': 13042, 'name': 'football (soccer)'}]",l8RNHLy41hc,https://www.youtube.com/watch?v=l8RNHLy41hc
60025,"Moi César, 10 ans ½, 1m39",Comédie,91,2003-04-09,5.526,"Dix ans et demi, 1m39, les parents, les disputes, les amis, le premier amour, la rivalité, l'école, l'autorité, ces quelques kilos en trop... Autant de choses qui font le petit monde de César. Timide, il parle peu mais pense énormément. Et forcément, comme ses parents ne prennent pas le temps de lui raconter la réalité, il l'imagine...",Richard Berry,https://image.tmdb.org/t/p/w500/mEMSJSet752wIVM75u5BewGsTy8.jpg,[],w4LEb_SLpQA,https://www.youtube.com/watch?v=w4LEb_SLpQA
21778,RRRrrrr!!!,Comédie,98,2004-01-28,6.332,"Il y a 37 000 ans, deux tribus voisines vivaient en paix… à un cheveu près. Pendant que la tribu des Cheveux Propres coulait des jours paisibles en gardant pour elle seule le secret de la formule du shampooing, la tribu des Cheveux Sales se lamentait. Son chef décida d’envoyer un espion pour voler la recette. Mais un événement bien plus grave allait bouleverser la vie des Cheveux Propres : pour la première fois dans l’histoire de l’humanité, un crime venait d’être commis. Comment découvrir son auteur ? Au temps des mammouths et des moumoutes commence la première enquête policière de l’Histoire.",Alain Chabat,https://image.tmdb.org/t/p/w500/qsGU6myn85MfqpNAxzJtxJ3VgrM.jpg,"[{'id': 9755, 'name': 'parody'}, {'id': 242244, 'name': 'caveman'}]",y_UKPVezalU,https://www.youtube.com/watch?v=y_UKPVezalU
1667,La Marche de l'empereur,"Documentaire, Familial",84,2005-01-26,7.051,"L'histoire des manchots empereurs et de leur cycle de reproduction est unique au monde. Elle mêle amour, drame, courage et aventure au cœur de l'Antarctique, région la plus isolée et inhospitalière de la planète. Un scénario offert par la nature, qui se perpétue depuis des millénaires et que les hommes n'ont découvert qu'au début du XXème siècle. La Marche de l'empereur raconte cette histoire extraordinaire...",Luc Jacquet,https://image.tmdb.org/t/p/w500/7DuALkXeR3CK7xYVnvUAt8dOvWT.jpg,"[{'id': 970, 'name': 'parent child relationship'}, {'id': 3028, 'name': 'penguin'}, {'id': 4260, 'name': 'brood'}, {'id': 4970, 'name': 'autonomy'}, {'id': 10349, 'name': 'survival'}, {'id': 9902, 'name': 'wildlife'}, {'id': 10794, 'name': 'snow'}, {'id': 14728, 'name': 'antarctica'}, {'id': 221355, 'name': 'nature documentary'}]",ptVk8zE0ucc,https://www.youtube.com/watch?v=ptVk8zE0ucc
21435,Les Bronzés 3 : Amis pour la vie,Comédie,97,2006-02-01,4.072,"En 1978, Popeye, Gigi, Jérôme, Bernard, Nathalie et Jean-Claude faisaient connaissance en Côte d'Ivoire dans un club de vacances. Amours, coquillages et crustacés.  Un an plus tard, retrouvailles du groupe d'amis à Val d'Isère. Tire-fesses, fartage et pistes verglacées.  Après le Club Med et le ski, ils n'ont cessé de se voir, de se perdre de vue, de se retrouver, de se reperdre, de se revoir pour des semaines de vacances volées à une vie civile assommante. Depuis quelques années, ils se retrouvent chaque été, pour une semaine, au Prunus Resort, hôtel de luxe et de bord de mer, dont Popeye s'occupe plus ou moins bien en tant que gérant, et qui appartient à sa femme, Graziella Lespinasse, héritière d'une des plus grosses fortunes italiennes.  Que sont devenus les Bronzés 27 ans après ? Réponse hâtive : les mêmes, en pire.",Patrice Leconte,https://image.tmdb.org/t/p/w500/9g7z9WG6MS3Q8cYfxTTBC4Ckm9A.jpg,"[{'id': 65, 'name': 'holiday'}, {'id': 3466, 'name': 'sardinia, italy'}, {'id': 9663, 'name': 'sequel'}, {'id': 9824, 'name': 'reunion'}, {'id': 182100, 'name': 'luxury hotel'}]",qjpWftmz5LY,https://www.youtube.com/watch?v=qjpWftmz5LY
8827,99 Francs,"Drame, Comédie",99,2007-09-26,6.628,"Octave est le maître du monde : il exerce la profession de rédacteur publicitaire. Il décide aujourd'hui ce que vous allez vouloir demain. Pour lui, ""l'homme est un produit comme les autres"". Octave travaille pour la plus grosse agence de pub du monde : Ross & Witchcraft, surnommée ""La Ross"". Il est couvert d'argent, de filles et de cocaïne. Pourtant, il doute. Deux événements vont bouleverser le cours de la vie d'Octave. Son histoire d'amour avec Sophie, la plus belle employée de l'agence, et une réunion chez Madone pour vendre un film de pub à ce géant du produit laitier. Le doué Octave déjante alors et décide de se rebeller contre le système qui l'a créé, en sabotant sa plus grande campagne. De Paris, où négocient les patrons d'agences, à Miami, où l'on tourne un spot sous antidépresseurs, de Saint-Germain-des-Prés à une île perdue d'Amérique Centrale, Octave parviendra-t-il à échapper à sa prison dorée ?",Jan Kounen,https://image.tmdb.org/t/p/w500/otIMYneD1RvpeS8t30rcW1rHxwh.jpg,"[{'id': 726, 'name': 'drug abuse'}, {'id': 90, 'name': 'paris, france'}, {'id': 818, 'name': 'based on novel or book'}, {'id': 14522, 'name': 'co-workers relationship'}, {'id': 168750, 'name': 'advertising executive'}, {'id': 186507, 'name': 'advertising agency'}, {'id': 256413, 'name': 'advertising campaign'}]",gxz8vSh6wu8,https://www.youtube.com/watch?v=gxz8vSh6wu8
